r_kms,column_density_per_cm2
544963.3463346335,1268399709149.751
545893.2493249325,1266974298530.4246
546823.1523152315,1265551650733.476
547753.0553055305,1264131800876.137
548682.9582958296,1262714783343.6394
549612.8612861286,1261300631773.8044
550542.7642764277,1259889379041.0386
551472.6672667266,1258481057239.6846
552402.5702570258,1257075697666.679
553332.4732473247,1255673330803.4375
554262.3762376237,1254273986296.9036
555192.2792279228,1252877692939.6716
556122.1822182218,1251484478649.086
557052.0852085208,1250094370445.2065
557981.9881988199,1248707394427.5203
558911.8911891188,1247323575750.2427
559841.794179418,1245942938596.0522
560771.6971697169,1244565506148.0679
561701.600160016,1243191300559.8494
562631.503150315,1241820342923.172
563561.4061406141,1240452653233.2952
564491.309130913,1239088250351.3875
565421.2121212122,1237727151963.7375
566351.1151115111,1236369374537.3118
567281.0181018101,1235014933271.154
568210.9210921092,1233663842043.037
569140.8240824082,1232316113350.6692
570070.7270727073,1230971758246.6357
571000.6300630063,1229630786266.0352
571930.5330533052,1228293205345.5227
572860.4360436044,1226959021732.0005
573790.3390339033,1225628239878.4531
574720.2420242024,1224300862323.0889
575650.1450145014,1222976889545.5256
576580.0480048005,1221656319789.2156
577509.9509950994,1220339148830.7175
578439.8539853985,1219025369659.9177
579369.7569756976,1217714972001.22
580299.6599659966,1216407941477.479
581229.5629562957,1215104256589.3027
582159.4659465946,1213803889024.829
583089.3689368938,1212506810002.388
584019.2719271927,1211212990872.1182
584949.1749174917,1209922403118.9814
585879.0779077908,1208635018365.824
586808.9808980898,1207350808376.493
587738.8838883888,1206069745059.0076
588668.7868786879,1204791800468.7869
589598.6898689868,1203516946811.9368
590528.592859286,1202245156448.5996
591458.4958495849,1200976401896.3647
592388.398839884,1199710655833.7463
593318.301830183,1198447891103.7322
594248.2048204821,1197188080717.3997
595178.107810781,1195931197857.6106
596108.0108010801,1194677215882.7827
597037.9137913791,1193426108330.7415
597967.8167816781,1192177848922.6619
598897.7197719772,1190932411567.0947
599827.6227622762,1189689770364.0942
600757.5257525753,1188449899609.4412
601687.4287428743,1187212773798.9744
602617.3317331732,1185978367633.0337
603547.2347234724,1184746656021.0232
604477.1377137713,1183517614086.103
605407.0407040704,1182291217170.0146
606336.9436943694,1181067440838.0537
607266.8466846684,1179846260884.2
608196.7496749674,1178627653336.415
609126.6526652665,1177411594462.123
610056.5556555655,1176198060773.8896
610986.4586458646,1174987029035.3127
611916.3616361636,1173778476267.1523
612846.2646264626,1172572379753.7092
613776.1676167618,1171368717049.4895
614706.0706070607,1170167465986.1704
615635.9735973597,1168968604679.91
616565.8765876588,1167772111539.0234
617495.7795779578,1166577965272.0762
618425.6825682569,1165386144896.4316
619355.5855585559,1164196629747.3052
620285.4885488548,1163009399487.3848
621215.391539154,1161824434117.0754
622145.2945294529,1160641713985.452
623075.197519752,1159461219801.9888
624005.100510051,1158282932649.1768
624935.00350035,1157106833996.1194
625864.906490649,1155932905713.2456
626794.8094809481,1154761130088.2686
627724.7124712471,1153591489843.5654
628654.6154615462,1152423968155.162
629584.5184518452,1151258548673.566
630514.4214421442,1150095215546.7244
631444.3244324432,1148933953445.4902
632374.2274227423,1147774747592.085
633304.1304130412,1146617583792.2903
634234.0334033404,1145462448472.4348
635163.9363936393,1144309328722.9111
636093.8393839383,1143158212351.0566
637023.7423742374,1142009087948.266
637953.6453645364,1140861944979.8237
638883.5483548355,1139716773912.8494
639813.4513451345,1138573566415.4404
640743.3543354335,1137432315837.1494
641673.2573257326,1136293018358.3467
642603.1603160315,1135155671210.4998
643533.0633063306,1134020271603.669
644462.9662966296,1132886816721.3284
645392.8692869287,1131755303720.304
